latitude,longitude,dbscan_cluster,hdbscan_cluster
54.658672,-1.549339,0,12
55.031859,-1.448119,0,20
51.472464,-0.348092,0,126
54.625564,-1.631825,0,12
51.549135,0.024268,0,135
52.476145,-1.740525,0,83
51.450646,-2.588084,0,48
52.921623,-1.474997,0,94
53.828075,-1.560894,0,121
51.586951,-0.308158,0,-1
51.446857,-0.138261,0,-1
53.706468,-1.674338,0,119
51.501025,-0.093997,0,-1
53.301912,-1.110288,0,-1
51.551508,0.100044,0,-1
52.578083,1.137243,0,10
51.48016,-0.179706,0,-1
51.579194,0.413868,0,102
51.311692,-0.047973,0,-1
51.508561,-0.588543,0,122
52.079763,-0.258386,0,-1
53.146612,-1.205168,0,97
54.361976,-1.711037,0,-1
53.29768,-1.889082,0,-1
52.332974,-0.19515,0,41
53.069918,-0.562284,0,-1
50.375277,-4.149352,0,8
51.541481,-3.458725,0,-1
51.592044,-1.782903,0,22
51.523857,-0.080084,0,138
52.302455,-2.594893,0,-1
52.57376,-1.976481,0,83
51.552727,0.702892,0,103
51.177931,-0.626989,0,-1
50.907715,-1.37347,0,63
51.488512,-0.227138,0,-1
50.24156,-5.18302,0,6
51.232912,-0.508044,0,-1
52.576303,-1.31942,0,-1
52.766932,-1.239309,0,89
51.512078,-0.141526,0,139
50.69705,-3.485178,0,17
52.955219,-2.108351,0,64
53.785604,-2.260558,0,70
51.457125,0.031854,0,-1
53.393367,-2.57722,0,91
50.737245,-0.802293,0,-1
53.805045,-1.78392,0,120
51.282073,-1.11845,0,66
52.633024,-1.693795,0,-1
52.57591,-1.179224,0,90
51.530654,-0.185623,0,-1
51.563264,-0.128013,0,-1
53.834563,-1.774971,0,120
51.502223,-0.227586,0,-1
54.6998,-1.604868,0,12
51.542026,-0.340253,0,-1
54.989515,-1.435986,0,20
52.725866,-1.37462,0,-1
51.51547,-0.134874,0,139
52.670436,-1.831566,0,-1
51.619398,0.649988,0,-1
51.523857,-0.080084,0,138
53.441363,-2.912206,0,96
51.37674,0.519658,0,105
52.902884,-1.280106,0,100
52.665866,1.283665,0,10
53.368484,-1.464172,0,117
51.551913,-0.073955,0,-1
52.528304,-2.03803,0,83
51.619942,-3.941252,0,24
53.414119,-1.410731,0,117
52.004772,-2.110624,0,-1
50.942275,-2.637268,0,34
51.009931,-0.927878,0,-1
51.480604,-0.060485,0,-1
51.775748,0.113571,0,106
51.516667,-3.097813,0,28
51.553317,0.70812,0,103
52.433139,-1.824925,0,83
51.47775,-0.608546,0,-1
50.819501,-0.607572,0,-1
52.254219,0.390693,0,-1
52.412722,-1.902498,0,83
51.067705,0.332542,0,-1
55.041595,-1.467123,0,-1
52.129713,-0.451203,0,61
51.46126,-3.272055,0,28
52.421592,-1.437207,0,86
51.204354,-2.985934,0,-1
52.877706,-1.598393,0,-1
51.424582,0.015076,0,-1
54.593214,-1.066795,0,-1
51.599749,0.216215,0,-1
51.403456,-1.308845,0,-1
51.432647,-0.94975,0,87
53.40848,-2.944778,0,96
52.406508,-0.722297,0,56
51.347434,0.525704,0,105
51.47844,-3.243891,0,28
50.483236,-3.568381,0,18
55.003693,-7.336899,1,1
51.453588,0.634224,0,-1
53.788172,-1.584928,0,121
51.533682,-0.308188,0,-1
51.443311,0.040709,0,-1
53.592925,-0.656582,0,45
52.376179,-1.566598,0,86
54.89835,-1.370763,0,19
53.359232,-1.463556,0,117
53.049277,-2.306974,0,64
53.005964,-2.208846,0,64
53.958442,-1.244144,0,36
54.43811,-3.482183,0,4
52.239278,0.406002,0,-1
53.794853,-1.669632,0,121
53.262904,-2.53071,0,-1
54.944575,-1.978848,0,-1
51.468259,-0.959284,0,87
53.210937,-3.056025,0,-1
51.470252,0.030421,0,-1
50.163777,-5.426963,0,6
52.791935,-2.088622,0,-1
53.678416,-1.749128,0,-1
51.514801,0.016461,0,135
51.447659,-0.238449,0,-1
51.52324,-0.169729,0,-1
52.818755,-2.114732,0,-1
51.549777,0.034999,0,-1
53.264652,-2.113406,0,-1
53.737392,-1.899786,0,114
52.983302,-1.123072,0,100
52.721835,-1.362137,0,-1
53.815731,-1.504614,0,121
53.79757,-2.228234,0,70
51.600546,-4.26901,0,-1
52.391246,-2.265766,0,80
53.726612,-1.336926,0,108
52.529766,-1.860878,0,83
53.800722,-1.588236,0,121
51.897331,-2.111406,0,38
53.412678,-2.943577,0,96
53.77085,-2.683739,0,65
50.967274,0.247588,0,-1
51.502582,-2.602223,0,48
52.479066,1.720476,0,9
51.126926,-3.006534,0,43
51.337321,-0.748178,0,88
51.444734,-0.36554,0,-1
51.494263,-2.684507,0,48
53.751437,-2.359222,0,69
50.914109,-2.719585,0,34
51.48566,-2.647726,0,48
51.492939,-0.112643,0,-1
51.081642,1.161272,0,51
51.548658,-0.037125,0,-1
51.186469,0.260441,0,-1
53.845267,-2.199069,0,70
51.570765,-0.779178,0,-1
50.906798,-1.338077,0,63
50.819691,-0.35164,0,78
53.778404,-0.253637,0,32
50.724187,-3.531374,0,17
51.170464,0.392287,0,-1
51.501823,0.00394,0,-1
53.80476,-1.61032,0,121
55.131988,-1.524913,0,15
51.552407,-0.337351,0,-1
51.507412,-0.15127,0,-1
51.353603,-2.97216,0,44
53.396986,-1.258027,0,-1
52.134754,-2.216752,0,74
51.107252,1.171179,0,51
51.715842,0.671116,0,-1
54.928405,-1.401785,0,19
53.372868,-2.778892,0,-1
51.520965,-0.136609,0,139
51.401277,-1.323799,0,-1
53.757323,-0.33826,0,32
53.817839,-1.490919,0,121
53.968124,-1.081757,0,36
51.385081,0.572282,0,105
52.484665,1.722054,0,9
52.134433,-0.485756,0,61
51.339981,-1.771232,0,-1
53.547241,-1.311495,0,-1
51.599332,-0.275283,0,-1
51.274854,-1.089214,0,66
51.661305,-2.104507,0,-1
50.914593,-0.451213,0,-1
53.146918,0.344405,0,-1
52.689412,-2.497866,0,37
51.769901,-0.991361,0,-1
52.391959,-1.934388,0,83
51.418038,0.10196,0,-1
52.72019,-4.051493,0,-1
53.462594,-2.995565,0,96
51.552512,-1.840898,0,22
51.613222,-1.779625,0,22
53.440891,-2.970834,0,96
51.750383,-1.262859,0,23
51.892784,-2.036921,0,38
51.332513,-2.955107,0,44
52.577771,0.98715,0,10
53.494102,-1.16251,0,112
53.695807,-1.504106,0,118
51.910992,0.893303,0,58
51.531002,-0.091389,0,-1
51.49141,0.111514,0,-1
53.05227,-2.973324,0,68
50.925705,-1.366086,0,63
54.527279,-1.555175,0,11
53.450817,-2.733759,0,95
52.456044,-1.890748,0,83
52.575837,-2.124027,0,83
51.774746,1.100336,0,58
53.022614,-2.132642,0,64
51.628778,-0.074891,0,-1
51.591875,0.040763,0,-1
52.550618,0.360147,0,-1
53.320609,-3.490923,0,31
53.709082,-1.615915,0,119
51.445598,-0.408724,0,-1
51.369965,0.086698,0,-1
52.60991,1.735146,0,9
53.760275,-0.251947,0,32
51.588557,-0.004542,0,-1
51.559982,-0.067036,0,-1
51.462667,-2.590023,0,48
51.696657,-2.362621,0,-1
52.76268,0.404329,0,27
51.536158,0.034723,0,135
53.727552,-2.519526,0,69
52.606221,1.724903,0,9
54.587913,-1.341929,0,13
52.127887,-2.318871,0,-1
52.479565,-1.894592,0,83
54.543513,-1.301094,0,13
54.694288,-5.863199,1,0
52.932057,-1.433141,0,94
54.591086,-5.933066,1,0
54.551754,-1.218763,0,13
51.479793,-0.637775,0,-1
51.334835,-0.264727,0,-1
51.55687,-1.734533,0,22
50.953133,-0.126836,0,-1
53.190654,-2.892745,0,79
51.012216,-0.081816,0,-1
51.556242,-0.378785,0,-1
53.915301,-3.023297,0,71
51.546455,0.693274,0,103
51.732838,0.476374,0,75
53.207662,-0.570016,0,33
51.158967,0.855663,0,46
54.287136,-0.428464,0,21
52.551223,-2.020309,0,83
53.436055,-2.970935,0,96
51.747315,0.097916,0,106
51.563019,-0.045193,0,-1
51.28451,1.085447,0,59
53.763103,-1.396135,0,-1
52.605964,-2.003914,0,83
53.67437,-1.627705,0,119
52.530033,-2.028333,0,83
52.965134,-1.114596,0,100
51.825849,-2.253078,0,39
54.084508,-0.187421,0,21
51.540695,0.002536,0,135
51.337281,1.422361,0,50
52.306097,-1.93997,0,82
51.464707,0.361474,0,-1
51.785261,-3.996842,0,-1
51.553376,-1.795102,0,22
51.682289,-0.033478,0,-1
51.397371,0.496538,0,105
51.770311,-1.577262,0,23
51.188214,-0.179327,0,110
52.42676,1.149889,0,-1
53.572184,-2.894437,0,-1
51.660948,-3.925379,0,24
51.467557,-0.003246,0,131
53.548896,-1.13959,0,112
53.840269,-2.234621,0,70
52.998661,-2.189858,0,64
51.568526,-0.230722,0,-1
53.56796,-0.076894,0,30
51.465529,-2.589542,0,48
51.167691,-0.647304,0,-1
52.704159,-2.523977,0,37
51.535074,-3.382579,0,-1
53.261562,-1.450233,0,107
51.307102,0.44414,0,104
53.700068,-1.256898,0,108
52.70778,-2.768324,0,25
50.73603,-3.486326,0,17
51.535164,-0.628395,0,122
52.83129,-1.651483,0,84
51.547027,-0.160035,0,-1
51.551013,0.694914,0,103
54.598764,-5.900426,1,0
51.858976,-2.229058,0,39
53.703255,-0.880949,0,-1
53.414039,-2.986562,0,96
52.478083,-1.895744,0,83
50.460726,-3.522903,0,18
51.540299,0.162116,0,-1
51.127658,0.26014,0,-1
53.677427,-1.300276,0,108
51.506419,-0.088195,0,140
53.456147,-2.735311,0,95
52.542429,-1.376506,0,86
54.347777,-6.653272,1,0
51.512574,-0.306102,0,127
52.289746,-1.94417,0,82
52.94943,-1.141647,0,100
52.041996,-0.747151,0,60
53.78072,-1.717637,0,120
50.53851,-3.647874,0,18
51.418632,0.098406,0,-1
51.543281,-0.053884,0,-1
51.523978,0.021941,0,135
51.464309,-0.381008,0,126
52.639872,-1.118959,0,90
53.454273,-2.977811,0,96
53.328228,-2.721938,0,81
52.172541,-2.244207,0,74
51.453401,-2.561624,0,48
51.565767,0.699408,0,103
53.292023,-3.725497,0,31
51.430684,-0.023786,0,-1
51.395423,0.492162,0,105
52.48562,-1.800346,0,83
53.801016,-1.522065,0,121
50.815748,-0.367338,0,78
52.585544,-2.07216,0,83
52.580964,-2.000045,0,83
53.818185,-1.441397,0,121
51.48454,-0.211348,0,-1
54.617122,-5.933433,1,0
53.401994,-1.495231,0,117
53.34116,-1.362143,0,117
51.333743,1.41812,0,50
51.664749,-4.061655,0,24
51.449907,0.057468,0,-1
52.202874,0.11748,0,41
51.569049,-0.097459,0,-1
52.471901,-1.911083,0,83
51.450555,-0.434284,0,-1
51.580651,0.093622,0,-1
52.467681,1.71841,0,9
52.947912,-1.164552,0,100
51.558988,-0.250049,0,-1
52.157022,-0.899855,0,-1
51.536383,0.031589,0,-1
52.404472,-4.068285,0,-1
51.543483,-0.009647,0,135
53.623651,-1.410796,0,-1
52.594546,-2.139506,0,83
51.387825,0.850856,0,-1
51.590807,-0.339529,0,-1
52.81583,0.187311,0,-1
54.757279,-1.568228,0,-1
51.674741,-4.910782,0,5
51.564122,0.504783,0,102
52.58778,-2.141253,0,83
53.038646,-1.197788,0,100
51.538864,-0.086013,0,-1
53.838034,-1.548876,0,121
53.832904,-2.201942,0,70
51.207927,-1.479203,0,-1
52.476073,-1.912532,0,83
51.730734,-0.354897,0,113
53.765882,-2.683324,0,65
51.66462,-3.199491,0,-1
53.467993,-2.94164,0,96
53.174475,-2.851984,0,79
54.896583,-1.409023,0,19
53.931812,-0.780719,0,-1
53.488396,-2.222545,0,-1
53.790291,-2.241324,0,70
50.740205,-1.914393,0,57
51.062148,-1.31535,0,-1
53.42651,-2.935877,0,96
51.538044,0.080981,0,134
55.151866,-1.688367,0,-1
52.055349,1.15485,0,52
53.436653,-1.019204,0,-1
54.584598,-5.925134,1,0
51.084943,-2.744492,0,34
53.235162,-1.305708,0,-1
50.925099,-1.464083,0,63
51.522943,-0.040849,0,-1
54.688641,-1.561076,0,12
50.714688,-2.005203,0,57
51.231412,-0.747544,0,88
52.409671,-2.242987,0,80
51.798159,1.083506,0,58
53.002238,-1.190953,0,100
52.394852,-2.020383,0,83
52.064918,1.255944,0,52
53.612286,-0.955704,0,-1
52.48518,-1.464523,0,86
54.299277,-1.568037,0,-1
51.502848,-0.009254,0,-1
51.59622,-0.146612,0,-1
54.563655,-1.244703,0,13
53.410201,-0.784793,0,45
52.581172,-0.285102,0,40
50.919243,-1.489956,0,63
51.514151,-3.41417,0,-1
51.681752,-3.216621,0,-1
52.6967,-2.476626,0,37
53.811338,-1.520809,0,121
53.252096,-0.546066,0,33
52.599176,1.732666,0,9
53.798197,-1.756188,0,120
51.70857,-1.231496,0,23
54.86144,-1.706063,0,-1
53.200874,-1.21924,0,-1
51.653984,-0.392329,0,123
52.48007,-2.112552,0,83
51.491652,-0.536849,0,122
53.862602,-1.922523,0,-1
53.467993,-2.911451,0,96
51.637877,0.423791,0,-1
51.741535,-1.234602,0,23
50.502915,-4.313749,0,8
50.762732,0.276982,0,53
51.492779,-0.549432,0,122
52.58411,-2.065221,0,83
53.53454,-3.065451,0,-1
51.61071,-0.137197,0,-1
52.454341,-2.006122,0,83
51.678881,-1.306643,0,23
51.879908,-0.414488,0,92
51.463483,-2.590566,0,48
51.767656,-1.27165,0,23
51.541729,-1.79073,0,22
53.973556,-1.528632,0,-1
53.375259,-2.539863,0,-1
51.131448,0.269216,0,-1
51.585206,-0.027583,0,133
50.916587,-1.41432,0,63
51.482532,-0.093572,0,-1
55.130043,-6.678546,1,0
51.54011,0.08057,0,134
54.662869,-2.747955,0,-1
51.062497,-0.327719,0,-1
50.805169,-1.153438,0,72
54.863246,-1.40775,0,-1
53.649768,0.116308,0,-1
54.208036,-3.262458,0,7
50.914227,-1.330068,0,63
53.065605,-2.035894,0,-1
52.020679,1.239534,0,52
53.261136,-1.215055,0,-1
53.691947,-2.467765,0,69
51.104807,-2.462276,0,-1
52.565896,-1.988567,0,83
51.126977,-2.988915,0,43
53.451397,-2.701514,0,95
50.741018,-1.896053,0,57
52.05576,-0.823862,0,60
51.005619,-0.13423,0,-1
52.061892,-0.734399,0,60
53.79469,-1.244403,0,-1
51.471172,0.367323,0,-1
54.881872,-1.564139,0,-1
51.735174,-0.464394,0,109
52.588988,-1.971734,0,83
52.668705,-1.146225,0,90
54.550781,-5.934719,1,0
51.554865,-0.219323,0,-1
52.592943,-1.155876,0,90
53.269695,-2.88553,0,79
52.985235,-0.005605,0,35
52.639476,-2.27383,0,-1
52.259055,-4.136153,0,-1
53.784472,-1.794452,0,120
51.375451,0.517259,0,105
54.557178,-1.250884,0,13
51.636967,-3.121611,0,-1
51.561826,0.153427,0,-1
53.355369,-2.611968,0,-1
50.883142,0.253389,0,53
51.597647,-0.000707,0,-1
51.748549,-0.431998,0,109
52.411847,-1.598342,0,86
50.718263,-1.874699,0,57
53.036371,-2.933668,0,68
51.020721,-3.084416,0,42
53.634688,-1.748873,0,115
50.768404,0.291369,0,53
52.26076,-2.163347,0,74
52.452161,-1.942833,0,83
51.587046,0.161029,0,-1
51.858731,-2.25242,0,39
51.293628,0.306882,0,-1
51.413718,-0.286131,0,125
50.386377,-3.5117,0,18
51.653697,-3.021502,0,26
50.822007,-1.065525,0,72
51.535428,-0.405925,0,-1
52.184237,-2.22182,0,74
52.129453,-0.212298,0,-1
51.525605,-2.595396,0,48
51.762975,-0.010917,0,-1
52.03157,-0.501755,0,-1
51.552849,0.105515,0,-1
51.56706,0.126315,0,-1
53.71742,-1.335753,0,108
51.649995,-3.004565,0,26
51.476056,-0.078621,0,-1
53.769729,-2.715627,0,65
50.748514,-1.873698,0,57
50.372981,-4.141175,0,8
51.56394,0.700267,0,103
50.723135,-3.527982,0,17
51.484494,0.093996,0,128
53.793531,-1.588124,0,121
52.144136,-2.300575,0,74
52.573727,1.715059,0,9
52.957548,-1.129324,0,100
51.698509,0.475764,0,75
53.721984,-1.321041,0,108
50.368905,-4.139318,0,8
51.76664,-0.231132,0,113
53.953839,-1.13972,0,36
53.747697,-2.484473,0,69
52.555769,-0.246176,0,40
51.231235,-1.46532,0,-1
52.633414,-1.058862,0,90
50.354486,-4.103875,0,8
51.553906,-0.255437,0,130
51.53788,-0.374261,0,126
51.641415,-2.677109,0,-1
54.086854,-0.190988,0,21
51.524653,-0.04871,0,-1
54.826433,-7.465774,1,1
51.373464,-0.0994,0,129
51.379038,0.505154,0,105
51.997278,-2.124239,0,-1
51.419975,-3.243007,0,28
51.534557,-3.448512,0,-1
51.457411,-0.98764,0,87
51.291537,-0.528145,0,-1
52.330292,1.673624,0,-1
52.560839,-1.823356,0,83
51.348358,1.023364,0,59
51.718638,-0.286817,0,-1
51.535765,-0.029202,0,-1
51.237974,-0.574335,0,-1
51.406866,-0.037352,0,-1
54.636419,-5.544627,1,0
52.585415,1.370151,0,10
54.66002,-3.516236,0,4
51.459863,-1.011494,0,87
51.537277,-0.077062,0,-1
54.686884,-1.55987,0,12
51.461963,-0.08513,0,-1
52.249227,-1.199942,0,-1
51.300551,1.122392,0,59
52.823752,-1.429609,0,-1
51.515753,-0.143092,0,139
51.45674,-0.973507,0,87
51.079245,-0.382236,0,-1
50.846878,-1.77926,0,-1
52.478802,-0.720734,0,56
52.414969,-1.489456,0,86
52.697259,-2.030854,0,83
51.413168,-2.614419,0,48
51.285179,-0.753568,0,88
53.442961,-0.844625,0,45
51.359761,-0.150657,0,-1
54.561524,-1.313838,0,13
51.492891,-0.224735,0,-1
53.143742,-1.282694,0,97
51.644306,-0.120297,0,-1
52.609001,-1.145984,0,90
55.168186,-6.702064,1,0
51.124633,-3.00334,0,43
52.29337,-0.591152,0,56
54.981791,-1.584808,0,16
52.482804,-1.897764,0,83
52.39129,-1.796421,0,83
51.643438,-0.064673,0,-1
51.571043,0.272168,0,-1
51.934256,0.631422,0,-1
51.640895,-3.913863,0,24
51.515753,-0.143092,0,139
55.03448,-7.329399,1,1
51.647187,-0.414294,0,123
54.56229,-1.220758,0,13
51.54511,-0.476079,0,-1
53.143428,0.331669,0,-1
51.551978,-0.055561,0,-1
51.520608,-3.393081,0,-1
51.577636,0.178739,0,-1
51.890137,0.849797,0,58
53.795769,-2.248203,0,70
52.982788,-1.207447,0,100
51.505238,-2.627198,0,48
51.491357,-0.182718,0,-1
53.768424,-2.376875,0,69
52.502273,-2.020301,0,83
51.411661,-2.589352,0,48
51.511624,-0.31634,0,127
50.988212,-1.372801,0,63
52.214365,-1.98567,0,-1
53.35645,-2.841802,0,96
54.136395,-3.207899,0,7
53.215346,-2.880844,0,79
52.320536,-1.470986,0,-1
51.516178,-0.131904,0,139
53.531841,-1.317311,0,-1
51.597314,-0.074952,0,-1
52.984455,-1.494911,0,-1
52.993312,-1.163781,0,100
52.19851,-2.246091,0,74
52.053937,1.184212,0,52
55.008181,-1.448397,0,20
52.518332,-1.847636,0,83
51.571569,-3.011002,0,26
51.570583,-0.283182,0,-1
52.498155,-0.699755,0,56
51.121264,-0.212683,0,110
51.023324,-3.103084,0,42
51.382982,1.350319,0,50
51.444638,-0.136725,0,-1
50.910725,-3.491097,0,-1
54.638938,-3.552113,0,4
53.158681,-1.401446,0,-1
51.537259,-0.218208,0,-1
51.104123,-0.188689,0,110
50.942039,-1.402557,0,63
52.68723,-1.820288,0,-1
53.72014,-1.860078,0,114
51.733786,0.46103,0,75
51.617961,-3.944128,0,24
51.429841,-0.968902,0,87
52.707441,-2.752511,0,25
50.874752,-0.000873,0,-1
53.368997,-1.493142,0,117
50.867995,0.554231,0,54
53.373854,-2.912506,0,-1
52.139504,-0.46837,0,61
51.525516,-0.460905,0,-1
51.3212,-0.228545,0,-1
51.456782,-2.596208,0,48
51.291181,-0.771849,0,88
50.787642,-1.05391,0,72
52.451359,-1.781018,0,83
50.819395,-1.084344,0,72
54.991871,-7.320455,1,1
50.418772,-4.12004,0,8
52.874432,-1.490157,0,94
51.910636,0.921563,0,58
51.749597,-0.02547,0,-1
51.355134,1.024284,0,59
51.637484,-3.016441,0,26
51.821379,-2.296085,0,-1
52.002252,-0.305641,0,-1
50.840964,-1.842289,0,57
51.538715,-0.102315,0,-1
53.031361,-1.461991,0,-1
51.909087,-2.578602,0,-1
52.913133,-1.409029,0,94
51.476818,0.316746,0,124
51.464348,-2.586633,0,48
52.055349,1.15485,0,52
52.094062,-1.020605,0,-1
51.531887,-0.751182,0,-1
51.560336,-1.780357,0,22
51.598231,-0.266473,0,-1
52.400887,-1.822025,0,83
51.472115,-0.19156,0,-1
51.493999,-0.082117,0,-1
51.560508,-0.379715,0,-1
52.585743,-2.132925,0,83
53.210547,-2.923391,0,79
51.848508,-0.475625,0,92
51.53428,-0.348941,0,-1
51.242691,-0.172821,0,110
53.369372,-1.444142,0,117
53.775949,-1.250036,0,-1
53.267707,-3.922172,0,31
51.462564,-2.594326,0,48
52.615026,-1.991272,0,83
51.504387,-0.253769,0,-1
52.768051,0.193587,0,27
51.546473,-0.290464,0,-1
50.736863,-1.906959,0,57
52.474715,-1.963283,0,83
52.400608,-0.731257,0,56
53.846103,-1.590967,0,121
51.802402,-4.968196,0,5
55.037371,-1.435275,0,-1
51.323417,-0.551394,0,-1
51.230751,-1.338804,0,-1
54.986737,-1.430078,0,20
53.469417,-1.49508,0,-1
53.956851,-1.073348,0,36
50.966914,-2.768749,0,34
53.797476,-1.718633,0,120
51.529206,-0.396742,0,126
55.18129,-1.566265,0,15
54.080289,-6.612734,1,-1
51.477282,0.179325,0,-1
52.4003,-1.490037,0,86
51.49104,-0.218901,0,-1
52.506595,-2.033106,0,83
51.48594,-3.164176,0,28
53.010153,-2.156122,0,64
51.352425,-2.953582,0,44
51.867471,-2.238962,0,39
51.510808,-0.419235,0,126
54.375402,-1.725752,0,-1
52.979834,-1.178771,0,100
51.568554,0.561077,0,102
51.320355,-2.206861,0,-1
51.13655,-3.003127,0,43
51.609943,-0.067485,0,132
53.292611,-1.435267,0,-1
51.482667,-0.186001,0,-1
52.58743,-2.135882,0,83
50.903755,-1.024225,0,-1
51.3887,0.073867,0,-1
51.368225,1.131552,0,59
51.293413,-0.327031,0,-1
54.407618,-1.732748,0,-1
54.672251,-1.213072,0,14
51.652419,-0.390389,0,123
53.7926,-1.542077,0,121
54.532176,-1.298907,0,13
51.522012,-0.109842,0,-1
52.4772,-0.92082,0,-1
51.519911,-0.202165,0,137
53.576953,-1.477943,0,111
52.791874,-2.853281,0,-1
51.160731,-2.926714,0,43
53.746892,-2.441718,0,69
50.723715,-1.846167,0,57
51.450417,-0.124674,0,-1
50.402153,-4.13855,0,8
54.723794,-1.474497,0,-1
52.041581,-0.778773,0,60
52.588552,-2.0435,0,83
51.493133,-0.231223,0,-1
51.49169,0.120415,0,128
50.814031,-0.42168,0,78
52.342701,-2.067388,0,83
53.589249,-1.337975,0,-1
51.188214,-0.179327,0,110
51.521735,-0.080043,0,138
50.828982,0.199629,0,53
51.587804,-0.382685,0,-1
51.885829,0.940766,0,58
51.492948,0.121731,0,128
51.499955,-0.161441,0,-1
52.624729,1.736986,0,9
51.666494,-3.870461,0,24
52.013908,-0.232354,0,101
51.793739,-0.818698,0,62
52.607654,1.717106,0,9
51.660867,-0.047404,0,-1
53.151404,-2.200072,0,64
51.36458,-2.912035,0,44
53.845096,-3.031493,0,71
50.824607,-4.349906,0,2
51.592658,0.058441,0,-1
53.474109,-2.873766,0,96
51.603629,-0.112721,0,-1
51.543742,-1.904088,0,22
51.360081,1.392798,0,50
51.370137,-0.156805,0,-1
51.237022,0.006397,0,-1
52.674202,-2.027007,0,83
53.031431,-1.426933,0,-1
50.913184,-1.424505,0,63
51.331394,-0.269249,0,-1
51.386989,1.381477,0,50
51.376125,-0.101546,0,129
53.202712,-1.146462,0,-1
53.790331,-1.662988,0,121
52.356982,-2.315357,0,80
51.995299,-2.155402,0,-1
50.875166,-2.96784,0,-1
53.427207,-2.95785,0,96
52.628268,1.290986,0,10
52.638859,-1.151343,0,90
51.79939,-4.985536,0,5
53.55941,-0.083164,0,30
51.33416,-0.527384,0,-1
51.471946,-0.327405,0,-1
52.932752,-1.126474,0,100
53.706476,-1.780623,0,-1
51.426969,-0.10151,0,-1
51.512564,0.026191,0,-1
50.765603,-0.858218,0,-1
54.887741,-2.901977,0,3
52.995296,-0.416761,0,-1
54.109245,-3.22366,0,7
51.885879,-0.191871,0,101
53.793714,-2.233238,0,70
54.289872,-0.425574,0,21
51.446305,-0.037172,0,-1
52.279176,-1.548043,0,85
53.726807,-1.86574,0,114
53.828403,-3.022164,0,71
51.456887,0.050635,0,-1
51.554542,-1.764649,0,22
51.511677,-0.031005,0,-1
53.348912,-2.624794,0,-1
53.365563,-3.016354,0,96
52.407067,-1.533089,0,86
51.796092,-4.000322,0,-1
52.639558,-1.132473,0,90
51.495129,-0.13824,0,-1
51.247627,-0.056662,0,-1
51.795764,1.031066,0,58
51.521877,-0.136241,0,139
54.525082,-1.546948,0,11
52.588572,-1.122173,0,90
51.376891,-0.095536,0,129
51.471702,0.1282,0,-1
52.478295,-1.892298,0,83
51.412165,-0.155431,0,-1
53.409506,-2.964809,0,96
51.059986,-0.3094,0,-1
53.68442,-1.610946,0,119
53.267852,-4.475235,0,-1
53.266355,-2.889899,0,79
51.56302,-0.108344,0,-1
54.998646,-1.470475,0,20
52.958579,-1.145143,0,100
50.379121,-4.175252,0,8
54.657941,-1.239375,0,14
51.563496,-0.28127,0,-1
51.296002,-0.727372,0,88
51.385877,0.550817,0,105
55.181541,-1.560939,0,15
52.775271,-2.711433,0,25
53.370912,0.013871,0,-1
53.25281,-3.979308,0,-1
53.758953,-2.697197,0,65
54.195938,-3.094398,0,7
51.42682,0.073909,0,-1
53.692156,-1.473793,0,118
51.530916,-0.023168,0,-1
52.554416,-0.245315,0,40
54.887816,-2.945223,0,3
53.560257,-1.435349,0,111
51.752535,-0.294053,0,113
51.405886,-3.265557,0,28
51.760906,-0.56672,0,-1
52.001492,-0.7566,0,60
53.50276,-1.342534,0,111
51.555217,-0.052971,0,-1
50.686799,-2.378372,0,-1
51.538027,-0.136807,0,-1
51.484267,-0.12196,0,-1
53.405928,-2.979199,0,96
51.3843,-0.406295,0,-1
53.073596,-2.219906,0,64
53.748298,-2.021495,0,-1
54.134518,-0.341719,0,-1
51.545119,0.049444,0,-1
51.707347,-1.973686,0,-1
53.803131,-1.779481,0,120
51.927793,0.699979,0,-1
53.798892,-1.667808,0,121
52.543309,-2.057714,0,83
52.96901,-2.929387,0,-1
53.439513,-2.625702,0,91
51.47159,-2.518958,0,48
52.606221,1.724903,0,9
50.773426,0.2816,0,53
51.486555,0.283058,0,124
52.480204,-1.852906,0,83
51.600237,-0.140803,0,-1
53.375042,-1.461444,0,117
51.574304,-0.106562,0,-1
51.521054,-0.568785,0,122
51.596136,-0.071652,0,132
51.378071,0.079407,0,-1
52.031288,-4.565651,0,-1
51.479367,-2.515043,0,48
51.508053,-0.274798,0,-1
51.504937,-0.233993,0,-1
52.892156,-1.257601,0,100
53.231361,-4.119296,0,-1
51.542239,0.708804,0,103
52.40974,-1.949973,0,83
50.439675,-3.68573,0,-1
52.112856,-0.497177,0,61
51.374933,-0.067714,0,-1
52.641829,1.239164,0,10
51.463601,-3.456499,0,-1
52.580918,-0.251726,0,40
50.843465,-1.067994,0,72
51.314736,0.028527,0,-1
53.552556,-2.764408,0,-1
51.474648,0.183649,0,-1
53.733929,-2.461228,0,69
51.270633,-1.091146,0,66
51.510032,-0.043917,0,-1
51.426713,-0.112382,0,-1
51.402803,-0.258245,0,-1
54.882937,-2.90865,0,3
53.20281,-2.928839,0,79
52.339338,-0.173973,0,41
50.927631,-2.663875,0,34
51.551209,0.087063,0,-1
51.567382,0.550491,0,102
50.796716,-1.091314,0,72
53.772315,-1.525972,0,121
51.430997,-0.130001,0,-1
53.832904,-2.201942,0,70
51.654111,-3.980719,0,24
